1632213091798
102265136960f82af4452731.54182943
176268218060f82bb68025d1.86554204
1632213091820;10;45.641357421875;5.1366599
1632213097271;10;45.641357421875;5.1366599
1632213103266;10;45.641357421875;5.1366599
1632213109271;10;45.641357421875;5.1366599
1632213115270;10;45.641357421875;5.136679899999999
1632213121274;10;45.64141845703125;5.1367499
1632213127270;10;45.64166259765625;5.1363799
1632213133271;10;45.64208984375;5.1357498999999995
1632213139301;10;45.64251708984375;5.1350599
1632213145269;10;45.64300537109375;5.134359900000001
1632213151272;10;45.643463134765625;5.1336599
1632213157270;10;45.64385986328125;5.133149899999999
1632213163247;10;45.644287109375;5.132679900000001
1632213169276;10;45.64483642578125;5.1316999
1632213175239;10;45.645538330078125;5.130599900000001
1632213181242;10;45.646209716796875;5.1295299
1632213187241;10;45.64691162109375;5.128520842403265
1632213193240;10;45.64739990234375;5.127766397366539
1632213199207;10;45.647857666015625;5.127111659419824
1632213205193;10;45.648162841796875;5.126751905764386
1632213211232;10;45.64825439453125;5.12668255619199
1632213217248;10;45.648529052734375;5.126616089657199
1632213223277;10;45.648895263671875;5.1265899
1632213229241;10;45.64892578125;5.1258099
1632213235244;10;45.649261474609375;5.124749899999999
1632213241243;10;45.649932861328125;5.1235199
1632213247242;10;45.65057373046875;5.1222799000000006
1632213253239;10;45.651214599609375;5.1210799
1632213259195;10;45.651763916015625;5.1199599
1632213265214;10;45.65216064453125;5.1190799
1632213271208;10;45.65264892578125;5.118699899999999
1632213277216;10;45.65289306640625;5.1177599
1632213283217;10;45.653411865234375;5.1166399
1632213289274;10;45.653900146484375;5.1154999000000005
1632213295244;10;45.65447998046875;5.114426387670626
1632213301242;10;45.655059814453125;5.1131999
1632213307244;10;45.655670166015625;5.111989900000001
1632213313243;10;45.656280517578125;5.110819900000001
1632213319242;10;45.65692138671875;5.1095299
1632213325242;10;45.657623291015625;5.108231451829398
1632213331243;10;45.65826416015625;5.1069035187840655
1632213337238;10;45.658843994140625;5.1056499
1632213343249;10;45.659393310546875;5.1045799
1632213349252;10;45.659881591796875;5.1036399
1632213355284;10;45.660369873046875;5.1032699
1632213361245;10;45.6605224609375;5.102469899999999
1632213367238;10;45.6610107421875;5.101459900000001
1632213373239;10;45.661590576171875;5.1002899
1632213379243;10;45.662200927734375;5.0990399
1632213385244;10;45.662872314453125;5.097689900000001
1632213391245;10;45.663543701171875;5.0962899
1632213397240;10;45.664276123046875;5.0948999
1632213403246;10;45.66497802734375;5.0934799
1632213409237;10;45.665679931640625;5.0921199
1632213415242;10;45.66632080078125;5.0907998999999995
1632213421270;10;45.66680908203125;5.0896099
1632213427244;10;45.667083740234375;5.0883799
1632213433245;10;45.667388916015625;5.0873799
1632213439246;10;45.66778564453125;5.0866299
1632213445244;10;45.66827392578125;5.0859899
1632213451247;10;45.668792724609375;5.0852899
1632213457246;10;45.66943359375;5.0844299
1632213463243;10;45.67010498046875;5.083539899999999
1632213469235;10;45.670745849609375;5.0826999
1632213475249;10;45.671295166015625;5.0819499
1632213481239;10;45.67181396484375;5.081309900000001
1632213487214;10;45.672210693359375;5.0808999
1632213493242;10;45.672576904296875;5.0805899000000005
1632213499221;10;45.67291259765625;5.0799099000000005
1632213505245;10;45.673492431640625;5.0790899
1632213511218;10;45.6741943359375;5.0781388375088845
1632213517244;10;45.6751708984375;5.076861690131909
