,Timestamp,Quality,Lat,Lon
0,1629110592873,12,49.4254826691258,0.243075448872788
1,1629110598229,12,49.4254826691258,0.243075448872788
2,1629110604202,12,49.4254826691258,0.243075448872788
3,1629110610219,48,49.4255130007919,0.2434469589880982
4,1629110616190,32,49.42554307819337,0.2434135324029073
5,1629110622212,16,49.42551357506187,0.2432859556744235
6,1629110628305,12,49.42550223895969,0.2432815496348615
7,1629110634208,16,49.42550223895969,0.2432815496348615
8,1629110640227,16,49.42550223895969,0.2432815496348615
9,1629110646187,12,49.42550223895969,0.2432815496348615
10,1629110652212,12,49.42550223895969,0.2432815496348615
11,1629110658227,8,49.425424774999975,0.2432069183121489
12,1629110664234,8,49.425424774999975,0.2432069183121489
13,1629110670212,8,49.425424774999975,0.2432069183121489
14,1629110676185,8,49.425424774999975,0.2432069183121489
15,1629110682198,8,49.42543714005722,0.2431705723788191
16,1629110688231,8,49.42545557929719,0.2431756470006022
17,1629110694201,8,49.42549770747437,0.2431904454846575
18,1629110700215,8,49.42552343708553,0.2431797782741004
19,1629110706278,12,49.42552114005695,0.2432025276461815
20,1629110712177,12,49.42552114005695,0.2432025276461815
21,1629110718197,12,49.42552114005695,0.2432025276461815
22,1629110724393,12,49.42552114005695,0.2432025276461815
23,1629110730200,16,49.42556602669792,0.2431504202712348
24,1629110736271,12,49.42557212259044,0.2431753788017823
25,1629110742214,12,49.425576740965695,0.2431871732351663
26,1629110748208,12,49.42559038182928,0.2432056135441103
27,1629110754209,12,49.425587128706205,0.2432075421668176
28,1629110760227,12,49.42556570469147,0.2431956592905663
29,1629110766194,12,49.42546902943694,0.2431701881670621
30,1629110772247,12,49.425245057710136,0.2431367655912728
31,1629110778295,12,49.42507157706893,0.2431133421796888
32,1629110784204,12,49.42499881963326,0.2430971286381821
33,1629110790216,12,49.42491202718722,0.2432594275130007
34,1629110796237,12,49.42490006167776,0.2436474382828938
35,1629110802216,24,49.42492207079902,0.2442439279055992
36,1629110808203,24,49.42492028931161,0.2447134489230105
37,1629110814208,32,49.42487322758975,0.2458932351285884
38,1629110820199,16,49.42484494739927,0.2468892730343025
39,1629110826283,24,49.424814238860094,0.2480687899944331
40,1629110832221,16,49.424760659792426,0.249272148485578
41,1629110838215,24,49.42474054194313,0.250441462537671
42,1629110844274,32,49.42478117406442,0.25147098958409
43,1629110850208,16,49.424768956870814,0.2522153941766862
44,1629110856207,16,49.42483006603422,0.252641120608311
45,1629110862290,16,49.42514195171783,0.2529358195886108
46,1629110868216,16,49.42527622663656,0.2534759018073313
47,1629110874284,16,49.42535175924955,0.2543308424286036
48,1629110880209,16,49.425425382585416,0.2554062207491754
49,1629110886211,16,49.42546633862707,0.256586913823819
50,1629110892209,16,49.42549006428688,0.2578551581342512
51,1629110898264,16,49.42551491509592,0.2590112048345219
52,1629110904215,16,49.42547576337738,0.2599857509255643
53,1629110910216,32,49.42522710748448,0.2601420000461602
54,1629110916214,16,49.42480540152485,0.2602139838582116
55,1629110922218,48,49.42436041914674,0.2602673087349092
56,1629110928229,48,49.42413494368841,0.2603050681865778
57,1629110934208,48,49.42413494368841,0.2603050681865778
58,1629110940215,48,49.42413494368841,0.2603050681865778
59,1629110946208,48,49.42413494368841,0.2603050681865778
60,1629110952198,48,49.4217353280808,0.2607228010130682
61,1629110958160,32,49.42095885741789,0.2603040707613968
62,1629110964206,24,49.42034984745626,0.260284646083407
63,1629110970206,32,49.4197316255764,0.2602276207600355
64,1629110976190,24,49.418965411454586,0.2600815432271151
65,1629110982191,24,49.41819346780359,0.2599480195029386
66,1629110988189,16,49.417356115127966,0.2597577009961455
67,1629110994190,16,49.41653305141367,0.2595915417574421
68,1629111000167,16,49.41577378955607,0.259524490707036
69,1629111006190,16,49.41500142551263,0.2594209202897077
70,1629111012213,24,49.41419685671963,0.2592863213207816
71,1629111018189,16,49.413427952510624,0.2591445301996941
72,1629111024205,16,49.41273558789592,0.2590823586185968
73,1629111030189,16,49.41207375139684,0.2590544361599092
74,1629111036181,16,49.41154173439263,0.2589452267056059
75,1629111042191,48,49.41122126246768,0.2588138204387821
76,1629111048188,16,49.41139502898069,0.2588446449512495
77,1629111054191,16,49.41139502898069,0.2588446449512495
78,1629111060187,16,49.41139502898069,0.2588446449512495
79,1629111066219,16,49.41148910383668,0.2588762149935754
80,1629111072219,12,49.41152254121738,0.2588786443698924
81,1629111078189,12,49.41141551318769,0.2587278303633553
82,1629111084224,16,49.4111048284533,0.2588123002188058
83,1629111090193,16,49.41103933266408,0.2593689712719093
84,1629111096206,24,49.41133583670758,0.2599073329031791
85,1629111102191,16,49.4115337243752,0.2607166201792137
86,1629111108274,16,49.41171568344596,0.2616152285960625
87,1629111114191,16,49.41187588341213,0.2625624611457954
88,1629111120290,16,49.41204829022273,0.2635962155544731
89,1629111126215,16,49.41214851092417,0.2645156305100832
90,1629111132183,12,49.41206261093204,0.2649873514354235
91,1629111138192,12,49.41223238026796,0.2654012740962455
92,1629111144186,12,49.41231987683352,0.2659358719008037
93,1629111150171,16,49.41236443998749,0.26675067917846
94,1629111156202,12,49.41245310421813,0.2676767901631103
95,1629111162190,16,49.41266391664242,0.2685435261572787
96,1629111168203,16,49.41263706349081,0.2692756292128602
97,1629111174181,32,49.412452759323095,0.2695162832872645
98,1629111180174,48,49.41242390415861,0.2698372141899652
99,1629111186187,24,49.41263875528544,0.2700373399760675
100,1629111192183,32,49.412923340418224,0.2700581637633044
101,1629111198190,32,49.41330313665369,0.2704098924682956
102,1629111204187,32,49.41379946378256,0.2707226434565455
103,1629111210185,32,49.414369448077736,0.2711368416725081
104,1629111216182,32,49.41508222251745,0.2717795274208588
105,1629111222189,48,49.41594473267583,0.2723459353001988
106,1629111228188,32,49.41658376973588,0.2725792279101888
107,1629111234198,48,49.41741690673095,0.2727842355967489
108,1629111240189,48,49.41792519488951,0.2729036446669021
109,1629111246220,48,49.419456847825806,0.2732049124467103
110,1629111252190,48,49.4208268697997,0.2730954169151113
111,1629111258222,48,49.421965355852,0.2733736411652457
112,1629111264193,48,49.423048470139406,0.2735244791977347
113,1629111270190,48,49.423959334043246,0.273486786476798
114,1629111276191,32,49.42477714154683,0.2734650064524033
115,1629111282171,32,49.42557386807104,0.2734697780446302
116,1629111288167,24,49.42638071893188,0.2736014062279737
117,1629111294162,24,49.42709302341736,0.2736951226890847
118,1629111300162,24,49.42771156503789,0.2737246475325607
119,1629111306135,32,49.42836748418812,0.2737794892765598
120,1629111312167,24,49.42896893991788,0.2738127816389639
121,1629111318167,24,49.42955666836141,0.2738321361980549
122,1629111324150,24,49.430202242672266,0.273767744909282
123,1629111330161,24,49.43088177822739,0.273733838607952
124,1629111336171,24,49.4316422587465,0.2737494380886403
125,1629111342164,24,49.43239947694305,0.2737140674811238
126,1629111348166,24,49.43333908186005,0.2736319851743966
127,1629111354171,24,49.43431131322233,0.2735657174023256
128,1629111360131,24,49.43538136985773,0.2734537562069938
129,1629111366166,24,49.43660003278689,0.2733962620004982
130,1629111372158,32,49.437805529046365,0.2732287650689604
131,1629111378168,24,49.43907959623694,0.2730901969824937
132,1629111384171,24,49.44032112088339,0.2729185344791613
133,1629111390147,24,49.44145980980754,0.2727274527061347
134,1629111396142,24,49.44267694071088,0.2725861072374914
135,1629111402139,24,49.44391061682981,0.2724619131196378
136,1629111408180,24,49.44512702618565,0.2722917874208974
137,1629111414153,24,49.4461604548581,0.2721569222907654
138,1629111420151,16,49.44725206037341,0.2720408663173748
139,1629111426158,16,49.44819691992849,0.2719563839336734
140,1629111432157,16,49.44898641105005,0.2718707122239843
141,1629111438172,16,49.44948261659571,0.2718291564715976
142,1629111444185,16,49.44998523602163,0.2717702047076913
143,1629111450160,48,49.45041396185002,0.271628064913572
144,1629111456177,48,49.45041396185002,0.271628064913572
145,1629111462158,48,49.45041396185002,0.271628064913572
146,1629111468162,48,49.45041396185002,0.271628064913572
147,1629111474189,48,49.45153533478698,0.2718031729946127
148,1629111480141,48,49.45133183988192,0.2714345996362182
149,1629111486159,48,49.45193772746288,0.2713942930568216
150,1629111492160,48,49.452599131503575,0.2714162654539093
151,1629111498153,48,49.45324245119426,0.2714330401392786
152,1629111504179,48,49.4538944341117,0.2714265122165302
153,1629111510164,32,49.45480239136171,0.2716171479014471
154,1629111516171,48,49.45585449254376,0.2719124200222839
155,1629111522164,32,49.45683523353084,0.272220440315463
156,1629111528164,32,49.45814503973594,0.2728102259514292
157,1629111534162,24,49.459247699532106,0.2733294523842584
158,1629111540182,24,49.4602603226835,0.2737697787472875
159,1629111546192,16,49.46109828459486,0.2741678079732871
160,1629111552165,24,49.46188004389303,0.2744338523012398
161,1629111558165,24,49.46260248553663,0.2745971669493285
162,1629111564163,24,49.46326160230113,0.2746952386897564
163,1629111570151,24,49.46389972778701,0.2747175139460311
164,1629111576168,16,49.464453652321126,0.2746046442206367
165,1629111582188,24,49.465069779244416,0.274574675819692
166,1629111588172,16,49.46580025003429,0.2745078287612455
167,1629111594189,24,49.46660411554214,0.2743186270539609
168,1629111600161,24,49.46747973939041,0.2739683528586868
169,1629111606141,24,49.46842963228573,0.2735076759717645
170,1629111612140,32,49.46953750066269,0.2730035800698427
171,1629111618139,32,49.47077630509604,0.2723390088329334
172,1629111624160,32,49.47210058744348,0.2714789813329308
173,1629111630139,32,49.47331213464124,0.2704248699439832
174,1629111636138,32,49.47443707979514,0.2693439397754662
175,1629111642141,32,49.475443120924695,0.2682989477958473
176,1629111648162,32,49.47647049001319,0.2672716413246098
177,1629111654154,32,49.477492880342815,0.2662202231639101
178,1629111660141,24,49.478571991113554,0.2653130235134716
179,1629111666168,24,49.4797134641282,0.2645471786298431
180,1629111672142,24,49.48092567904859,0.2639313300469466
181,1629111678190,16,49.48213604446809,0.263510339487879
182,1629111684161,16,49.4833697691137,0.2632718286523013
183,1629111690191,16,49.48464678287959,0.2632243754812018
184,1629111696147,24,49.48586680688729,0.2633310640567595
185,1629111702164,24,49.48699491019592,0.2635575213667093
186,1629111708166,24,49.48804123245885,0.2639687984795856
187,1629111714141,16,49.48909659698936,0.2644629761673155
188,1629111720141,16,49.49007161091074,0.2649222686074978
189,1629111726115,16,49.491108231745656,0.2653622199602621
190,1629111732160,16,49.49221101177925,0.2657406677539654
191,1629111738141,16,49.49332844813884,0.2661673330587877
192,1629111744140,16,49.49453571030542,0.2665930107772921
193,1629111750170,16,49.495691455339895,0.2669935641341076
194,1629111756211,16,49.49674204900533,0.2674663478228156
195,1629111762110,24,49.49773544117324,0.2681969914974013
196,1629111768156,48,49.49838040336604,0.2687858740562667
197,1629111774270,48,49.49888172846052,0.269310628667716
198,1629111780205,48,49.49888172846052,0.269310628667716
199,1629111786222,48,49.49888172846052,0.269310628667716
200,1629111792227,48,49.49888172846052,0.269310628667716
201,1629111798194,48,49.49888172846052,0.269310628667716
202,1629111804315,32,49.50248599419979,0.2785390651080408
203,1629111810315,24,49.50361646439899,0.2793537451899147
204,1629111816191,24,49.50478996312947,0.2801205798196671
205,1629111822124,32,49.50586437324948,0.2809970309167965
206,1629111828266,24,49.50688893272497,0.2820864235665627
207,1629111834189,16,49.50758970201159,0.2833800834530448
208,1629111840306,24,49.50818356334557,0.2846498989623263
209,1629111846268,24,49.50872921887908,0.2859994925537034
210,1629111852186,24,49.50926624577258,0.2872721827069517
211,1629111858110,32,49.50935608071402,0.287478499248214
212,1629111864277,24,49.51029564259356,0.2895185801247691
213,1629111870142,24,49.51083679795955,0.290560937051589
214,1629111876240,24,49.51141314372872,0.2916373353534786
215,1629111882248,32,49.51167051701064,0.2921202700077079
216,1629111888307,24,49.5124460150718,0.2933489454692718
217,1629111894301,16,49.51301400376878,0.2941349205395348
218,1629111900116,16,49.51354488438354,0.2949251065838135
219,1629111906180,16,49.51408926760411,0.2956536718583685
220,1629111912214,32,49.51468711945965,0.2963630153424388
221,1629111918237,24,49.51539597031686,0.2972895714540858
222,1629111924233,24,49.51611532610369,0.2982473615633278
223,1629111930241,24,49.51674926844012,0.2990593416419064
224,1629111936239,16,49.51734434571768,0.2996590714786462
225,1629111942294,16,49.517960203597134,0.3003547211795103
226,1629111948174,16,49.51861487311182,0.3010456829948911
227,1629111954239,16,49.51933775986285,0.301796113704473
228,1629111960119,12,49.52006249483547,0.3025899095847215
229,1629111966126,12,49.5208556185804,0.3034438186892772
230,1629111972105,12,49.52167420910023,0.3043842841152828
231,1629111978122,16,49.52251835842205,0.3053195565549776
232,1629111984119,16,49.52339658221572,0.3063181158690071
233,1629111990117,16,49.5242641924649,0.307361614683895
234,1629111996146,16,49.52515338014258,0.3084064688909279
235,1629112002115,16,49.52610005945496,0.3094102994590636
236,1629112008122,16,49.52709909004293,0.3102819257867126
237,1629112014121,12,49.528183942036144,0.3111400757438952
238,1629112020112,12,49.529295110467416,0.3118890356109965
239,1629112026120,12,49.53041014292919,0.3126167096573626
240,1629112032133,12,49.53158573652632,0.3133990690222882
241,1629112038130,16,49.53272142618184,0.3143354869293159
242,1629112044133,16,49.533796407191815,0.3154864191199817
243,1629112050231,16,49.53484108787223,0.3167245429644196
244,1629112056318,16,49.53576816995433,0.3182465436321112
245,1629112062180,16,49.536688930499366,0.3197787229392873
