,Timestamp,Quality,Lat,Lon
0,1622642744573,6,50.65665308090039,3.0896172650672185
1,1622642805573,12,50.656908130177,3.0891543651390463
2,1622642866619,48,50.65689064804001,3.089103781613302
3,1622642927667,12,50.656979194015186,3.089088983486976
4,1622642988701,12,50.657017542479046,3.089087303519072
5,1622643049776,12,50.657029668582936,3.0892079596309148
6,1622643110819,12,50.6570617544356,3.0890892269952013
7,1622643171890,12,50.657025120969436,3.0891152561010875
8,1622643232933,12,50.65693254961875,3.0890789632028706
9,1622643294033,8,50.65691747759093,3.0890261095790503
10,1622643355054,8,50.65691971774995,3.0890385381102656
11,1622643416117,8,50.65692357080752,3.089059796025241
12,1622643477179,8,50.65694717867424,3.0890300682303087
13,1622643538218,12,50.65695208477286,3.0890596350052637
14,1622643599287,8,50.65695940375144,3.089069413868238
15,1622643660350,12,50.65694607410753,3.089131951801762
16,1622643721412,24,50.656925854093636,3.0891315518825717
17,1622643782459,12,50.65693465060219,3.089085583402976
18,1622643843534,8,50.656924178238384,3.089055323659215
19,1622643904611,12,50.65692379726572,3.0889802353965043
20,1622643965623,16,50.65695204120525,3.0890765679701935
21,1622644026694,12,50.656926823301106,3.0890924499879504
22,1622644087751,8,50.656950781421465,3.089024972717367
23,1622644148835,8,50.65694901861488,3.089026936035475
24,1622644209860,8,50.656946039953645,3.089046126967604
25,1622644270934,8,50.656947402311275,3.08903167554095
26,1622644331968,12,50.65694999524332,3.0890027621206313
27,1622644392021,16,50.65697580577535,3.0891479515147995
28,1622644453078,12,50.65693546614522,3.089147529798615
29,1622644514154,12,50.657013075610905,3.089173743238433
30,1622644575268,24,50.65706011485301,3.0892136679709608
31,1622644636272,16,50.65701964260306,3.0891082664674334
32,1622644697318,12,50.656894866579435,3.0890703684653564
33,1622644758396,12,50.65694796766381,3.089108250373493
34,1622644819457,12,50.656911948832025,3.089091466536018
35,1622644880513,12,50.65690822566022,3.089099602749987
36,1622644941553,12,50.65686378697739,3.0891476663827198
37,1622645002598,12,50.65686870572526,3.0891296091387184
38,1622645063660,12,50.6569083086511,3.089155778446302
39,1622645124715,12,50.65692733062875,3.089066496838176
40,1622645185795,12,50.65690765376233,3.089051469461649
41,1622645246841,16,50.656800743617275,3.0891486545162765
42,1622645307912,16,50.65682897706803,3.08909001123934
43,1622645368954,12,50.6568823036686,3.089094106473575
44,1622645429039,12,50.656859669009066,3.0891941170000146
45,1622645490065,12,50.6568417755214,3.0890998855275758
46,1622645551135,12,50.65687305178445,3.0890562304826368
47,1622645612177,12,50.6569213605591,3.0890739088027046
48,1622645673265,16,50.65696769854846,3.0890619832602986
49,1622645734301,12,50.65696937588895,3.0890993135471176
50,1622645795377,12,50.65693224823245,3.0891007350900392
51,1622645856421,12,50.6569181811706,3.0891126574772616
